name_display,name_nfc,name_ascii_key,name_type,countries,languages,sources,source_ids,total_evidence_count,occurrence_count,last_seen_at
Tiegboro,Tiegboro,tiegboro,given,GN,en,wikidata,Q114264152,1,1,2026-04-11T03:56:35.401685+00:00
Tiémoko,Tiémoko,tiemoko,given,ML,en,wikidata,Q125258817,3,1,2026-04-11T03:58:36.032569+00:00
Tiéna,Tiéna,tiena,given,ML,en,wikidata,Q60589709,1,1,2026-04-11T03:58:36.032569+00:00
Tiffany,Tiffany,tiffany,given,ER|UG,en,wikidata,Q16913772,6,6,2026-04-11T04:05:54.878153+00:00
Tifɔmi,Tifɔmi,tifmi,given,GH,en,wikidata,Q135849326,1,1,2026-04-11T03:55:01.598767+00:00
Tigist,Tigist,tigist,given,ET,en,wikidata,Q56052690,3,1,2026-04-11T04:03:42.547628+00:00
Tigui,Tigui,tigui,given,GN,en,wikidata,Q107477287,1,1,2026-04-11T03:56:35.401685+00:00
Tiguidanké,Tiguidanké,tiguidanke,given,GN,en,wikidata,Q111669874,1,1,2026-04-11T03:56:35.401685+00:00
Tijan,Tijan,tijan,given,GM,en,wikidata,Q12804122,1,1,2026-04-11T03:55:41.659336+00:00
Tijani,Tijani,tijani,given,NG,en,wikidata,Q64995828,1,1,2026-04-11T03:53:09.592230+00:00
Tijjani,Tijjani,tijjani,given,NG,en,wikidata,Q42422269,4,1,2026-04-11T03:53:09.592230+00:00
Tilahun,Tilahun,tilahun,given,ET,en,wikidata,Q37461415,3,1,2026-04-11T04:03:42.547628+00:00
Till,Till,till,given,SN,en,wikidata,Q1619766,5,3,2026-04-11T03:55:17.600261+00:00
Tim,Tim,tim,given,GH|NG,en,wikidata,Q1369663,3,2,2026-04-11T03:54:59.788336+00:00
Tima,Tima,tima,given,NG,en,wikidata,Q15885963,3,3,2026-04-11T03:53:43.271847+00:00
Timi,Timi,timi,given,NG,en,wikidata,Q15886058,5,3,2026-04-11T03:53:09.592230+00:00
Timon,Timon,timon,given,NG,en,wikidata,Q240702,5,3,2026-04-11T03:53:09.592230+00:00
Timothy,Timothy,timothy,given,GH|KE|NG|TZ|UG,en,wikidata,Q15885954,6,5,2026-04-11T04:02:58.793921+00:00
Timtooni,Timtooni,timtooni,given,GH,en,wikidata,Q135849330,1,1,2026-04-11T03:55:01.598767+00:00
Tina,Tina,tina,given,GH|GM|NG|UG,en,wikidata,Q1670074,12,4,2026-04-11T04:02:08.869984+00:00
Tipaɣiya,Tipaɣiya,tipaiya,given,GH,en,wikidata,Q135849334,1,1,2026-04-11T03:55:01.598767+00:00
Tita,Tita,tita,given,NG,en,wikidata,Q37496377,3,1,2026-04-11T03:53:43.271847+00:00
Titi,Titi,titi,given,NG,en,wikidata,Q100497722,6,1,2026-04-11T03:53:09.592230+00:00
Titia,Titia,titia,given,NG,en,wikidata,Q18658660,5,3,2026-04-11T03:53:43.271847+00:00
Titilayo,Titilayo,titilayo,given,NG,en,wikidata,Q110920527,1,1,2026-04-11T03:53:09.592230+00:00
Titilope,Titilope,titilope,given,NG,en,wikidata,Q116521271,2,1,2026-04-11T03:53:09.592230+00:00
Tito,Tito,tito,given,KE|RW|UG,en,wikidata,Q6147511,15,9,2026-04-11T04:06:17.758091+00:00
Titus,Titus,titus,given,KE|NG|TZ|UG,en,wikidata,Q12902246|Q37508063,18,13,2026-04-11T04:02:58.793921+00:00
Tiwátọ́pẹ́,Tiwátọ́pẹ́,tiwatope,given,NG,en,wikidata,Q131198989,1,1,2026-04-11T03:53:46.972392+00:00
Tiyo,Tiyo,tiyo,given,UG,en,wikidata,Q96650873,1,1,2026-04-11T04:02:08.869984+00:00
Tiyuuniba,Tiyuuniba,tiyuuniba,given,GH,en,wikidata,Q135849316,1,1,2026-04-11T03:55:01.598767+00:00
Tobenna,Tobenna,tobenna,given,NG,en,wikidata,Q97750935,2,1,2026-04-11T03:53:09.592230+00:00
Tobi,Tobi,tobi,given,NG,en,wikidata,Q19968409,5,3,2026-04-11T03:53:09.592230+00:00
Tobias,Tobias,tobias,given,NG,en,wikidata,Q4928115,5,3,2026-04-11T03:53:43.271847+00:00
Toby,Toby,toby,given,UG,en,wikidata,Q13099113,5,3,2026-04-11T04:02:08.869984+00:00
Tochi,Tochi,tochi,given,NG,en,wikidata,Q139096770,1,1,2026-04-11T03:53:43.271847+00:00
Tochukwu,Tochukwu,tochukwu,given,NG,en,wikidata,Q112965871,1,1,2026-04-11T03:53:09.592230+00:00
Togba,Togba,togba,given,GN,en,wikidata,Q124151426,3,1,2026-04-11T03:56:35.401685+00:00
Toheeb,Toheeb,toheeb,given,NG,en,wikidata,Q135659471,1,1,2026-04-11T03:53:43.271847+00:00
Toka,Toka,toka,given,NG,en,wikidata,Q37459162,6,1,2026-04-11T03:53:09.592230+00:00
Toke,Toke,toke,given,NG,en,wikidata,Q10699292,3,1,2026-04-11T03:53:09.592230+00:00
Tola,Tola,tola,given,ET|NG,en,wikidata,Q7814082,6,6,2026-04-11T04:03:42.547628+00:00
Tolani,Tolani,tolani,given,NG,en,wikidata,Q131127809,1,1,2026-04-11T03:53:43.271847+00:00
Tolu,Tolu,tolu,given,NG,en,wikidata,Q98777297,1,1,2026-04-11T03:53:09.592230+00:00
Tolu Ajibola,Tolu Ajibola,toluajibola,given,NG,en,wikidata,Q108185679,1,1,2026-04-11T03:53:43.271847+00:00
Tolullah,Tolullah,tolullah,given,NG,en,wikidata,Q115090454,1,1,2026-04-11T03:53:43.271847+00:00
Tolulope,Tolulope,tolulope,given,NG,en,wikidata,Q93633717,2,1,2026-04-11T03:53:09.592230+00:00
Tom,Tom,tom,given,KE|LR|ML|NG|RW|SL|UG,en,wikidata,Q3354498,21,21,2026-04-11T04:06:17.758091+00:00
Tomas,Tomas,tomas,given,ER|GN|SN,en,wikidata,Q1546318,15,9,2026-04-11T04:05:54.878153+00:00
Tomi,Tomi,tomi,given,NG,en,wikidata,Q96654648,1,1,2026-04-11T03:53:09.592230+00:00
Tomike Adeoye,Tomike Adeoye,tomikeadeoye,given,NG,en,wikidata,Q108180113,1,1,2026-04-11T03:53:43.271847+00:00
Tommy,Tommy,tommy,given,GH|GN|KE|NG|TZ,en,wikidata,Q1272055,25,15,2026-04-11T04:02:58.793921+00:00
Tomori,Tomori,tomori,given,NG,en,wikidata,Q121290072,1,1,2026-04-11T03:53:43.271847+00:00
Toni,Toni,toni,given,NG,en,wikidata,Q1929038,2,2,2026-04-11T03:53:09.592230+00:00
Tonia,Tonia,tonia,given,LR|NG,en,wikidata,Q19968683,6,6,2026-04-11T03:56:11.862463+00:00
Tonio,Tonio,tonio,given,KE,en,wikidata,Q19970551,5,3,2026-04-11T04:00:40.796331+00:00
Tonny,Tonny,tonny,given,NG|UG,en,wikidata,Q21031093,10,6,2026-04-11T04:02:08.869984+00:00
Tony,Tony,tony,given,KE|NG|SN|UG,en,wikidata,Q15238167,12,12,2026-04-11T04:02:08.869984+00:00
Tonye,Tonye,tonye,given,NG,en,wikidata,Q111665211,1,1,2026-04-11T03:53:43.271847+00:00
Tope,Tope,tope,given,NG,en,wikidata,Q110796572,1,1,2026-04-11T03:53:09.592230+00:00
Tor,Tor,tor,given,NG,en,wikidata,Q19818192,3,3,2026-04-11T03:53:43.271847+00:00
Toriola,Toriola,toriola,given,NG,en,wikidata,Q131277910,1,1,2026-04-11T03:53:43.271847+00:00
Toro,Toro,toro,given,NG,en,wikidata,Q11058424,1,1,2026-04-11T03:53:43.271847+00:00
Tory,Tory,tory,given,KE,en,wikidata,Q54805770,3,1,2026-04-11T04:00:40.796331+00:00
Tosan,Tosan,tosan,given,NG,en,wikidata,Q96675937,1,1,2026-04-11T03:53:43.271847+00:00
Tosin,Tosin,tosin,given,NG,en,wikidata,Q30669996,4,1,2026-04-11T03:53:09.592230+00:00
Toto,Toto,toto,given,NG,en,wikidata,Q19392878,1,1,2026-04-11T03:53:09.592230+00:00
Toumani,Toumani,toumani,given,ML,en,wikidata,Q61468156,1,1,2026-04-11T03:58:36.032569+00:00
Toure,Toure,toure,given,NG,en,wikidata,Q37194247,3,1,2026-04-11T03:53:09.592230+00:00
Toyin,Toyin,toyin,given,NG,en,wikidata,Q98820097,1,1,2026-04-11T03:53:09.592230+00:00
Toyosi,Toyosi,toyosi,given,NG,en,wikidata,Q111911883,1,1,2026-04-11T03:53:43.271847+00:00
Tracey,Tracey,tracey,given,GH,am|en,wikidata,Q19828987,4,3,2026-04-11T03:54:59.788336+00:00
Tracey the waste of space,Tracey the waste of space,traceythewasteofspace,given,GH,en,wikidata,Q19828987,1,1,2026-04-11T03:54:59.788336+00:00
Tracy,Tracy,tracy,given,NG|UG,en,wikidata,Q2447651,9,6,2026-04-11T04:02:08.869984+00:00
Travis,Travis,travis,given,UG,en,wikidata,Q14500511,3,3,2026-04-11T04:02:08.869984+00:00
Trever,Trever,trever,given,NG,en,wikidata,Q37483271,3,1,2026-04-11T03:53:43.271847+00:00
Trevor,Trevor,trevor,given,KE|NG,en,wikidata,Q19800846,12,6,2026-04-11T04:00:40.796331+00:00
Trey,Trey,trey,given,RW,en,wikidata,Q19720184,3,3,2026-04-11T04:06:17.758091+00:00
Tricia,Tricia,tricia,given,NG,en,wikidata,Q20898919,3,3,2026-04-11T03:53:09.592230+00:00
Trinity,Trinity,trinity,given,NG|UG,en,wikidata,Q105396010,2,2,2026-04-11T04:02:08.869984+00:00
Troy,Troy,troy,given,KE,en,wikidata,Q1158289,5,2,2026-04-11T04:00:40.796331+00:00
Trudy,Trudy,trudy,given,SL,en,wikidata,Q19677024,5,3,2026-04-11T03:55:59.997221+00:00
Try,Try,try,given,NG,ha,wikidata,Q21042810,1,1,2026-04-11T03:53:09.592230+00:00
Tsedale,Tsedale,tsedale,given,ET,en,wikidata,Q124570391,1,1,2026-04-11T04:03:42.547628+00:00
Tsegay,Tsegay,tsegay,given,ET,en,wikidata,Q1481045,1,1,2026-04-11T04:03:42.547628+00:00
Tsegaye,Tsegaye,tsegaye,given,ET,en,wikidata,Q98564169,3,1,2026-04-11T04:03:42.547628+00:00
Tsehay,Tsehay,tsehay,given,ET,en,wikidata,Q109641178,3,3,2026-04-11T04:03:42.547628+00:00
Tsgabu,Tsgabu,tsgabu,given,ET,en,wikidata,Q32827868,1,1,2026-04-11T04:03:42.547628+00:00
Tsige,Tsige,tsige,given,ET,en,wikidata,Q130870717,3,1,2026-04-11T04:03:42.547628+00:00
Tudd,Tudd,tudd,given,TZ,en,wikidata,Q115744031,1,1,2026-04-11T04:02:58.793921+00:00
Tukur,Tukur,tukur,given,NG,en,wikidata,Q7851875,2,1,2026-04-11T03:53:09.592230+00:00
Tulia,Tulia,tulia,given,TZ,en,wikidata,Q1325046,1,1,2026-04-11T04:02:58.793921+00:00
Tunde,Tunde,tunde,given,NG,en,wikidata,Q7852876,3,1,2026-04-11T03:53:09.592230+00:00
Tunde Bakare,Tunde Bakare,tundebakare,given,NG,en,wikidata,Q7852877,1,1,2026-04-11T03:53:43.271847+00:00
Tundu,Tundu,tundu,given,TZ,en,wikidata,Q30090667,1,1,2026-04-11T04:02:58.793921+00:00
Tunji,Tunji,tunji,given,NG,en,wikidata,Q48797672,3,1,2026-04-11T03:53:09.592230+00:00
Tunu,Tunu,tunu,given,TZ,en,wikidata,Q27993358,1,1,2026-04-11T04:02:58.793921+00:00
Turai,Turai,turai,given,NG,en,wikidata,Q130643601,2,2,2026-04-11T03:53:09.592230+00:00
Tut,Tut,tut,given,ET,en,wikidata,Q98777310,1,1,2026-04-11T04:03:42.547628+00:00
Tuŋteeya,Tuŋteeya,tuteeya,given,GH,en,wikidata,Q135849320,1,1,2026-04-11T03:55:01.598767+00:00
Ty,Ty,ty,given,NG,en,wikidata,Q21042810,5,3,2026-04-11T03:53:09.592230+00:00
Tyira,Tyira,tyira,given,GN,en,wikidata,Q111530109,1,1,2026-04-11T03:56:35.401685+00:00
Tylor,Tylor,tylor,given,KE,en,wikidata,Q123223601,1,1,2026-04-11T04:00:40.796331+00:00
Tyna,Tyna,tyna,given,NG,en,wikidata,Q101012539,1,1,2026-04-11T03:53:43.271847+00:00
Tyogema,Tyogema,tyogema,given,NG,en,wikidata,Q134699760,1,1,2026-04-11T03:53:43.271847+00:00
types of football,types of football,typesoffootball,given,GH,en,wikidata,Q1081491,1,1,2026-04-11T03:54:59.788336+00:00
Tyrilla,Tyrilla,tyrilla,given,SL,en,wikidata,Q115626369,1,1,2026-04-11T03:55:59.997221+00:00
Tyron,Tyron,tyron,given,NG,en,wikidata,Q20001559,2,1,2026-04-11T03:53:09.592230+00:00
Uba,Uba,uba,given,NG,en,wikidata,Q134082927,1,1,2026-04-11T03:53:43.271847+00:00
Ubah,Ubah,ubah,given,SO,en,wikidata,Q107215348,1,1,2026-04-11T04:04:50.342011+00:00
Ubaka,Ubaka,ubaka,given,NG,en,wikidata,Q134082927,1,1,2026-04-11T03:53:43.271847+00:00
Ubong,Ubong,ubong,given,NG,en,wikidata,Q117865064,2,1,2026-04-11T03:53:09.592230+00:00
Uche,Uche,uche,given,NG|UG,en,wikidata,Q130742767|Q131108152|Q64280568,5,4,2026-04-11T04:02:08.869984+00:00
Uchechi,Uchechi,uchechi,given,NG,en,wikidata,Q130742767,1,1,2026-04-11T03:53:43.271847+00:00
Uchechukwu,Uchechukwu,uchechukwu,given,NG,en,wikidata,Q64280354,2,1,2026-04-11T03:53:09.592230+00:00
Uchenna,Uchenna,uchenna,given,NG,en,wikidata,Q97751592,1,1,2026-04-11T03:53:09.592230+00:00
ucho,ucho,ucho,given,NG,en,wikidata,Q109033597,1,1,2026-04-11T03:53:43.271847+00:00
Udo,Udo,udo,given,NG,en,wikidata,Q1465588,5,3,2026-04-11T03:53:09.592230+00:00
Udoka,Udoka,udoka,given,NG,en,wikidata,Q16868745,2,1,2026-04-11T03:53:09.592230+00:00
Uduak,Uduak,uduak,given,NG,en,wikidata,Q108804193,1,1,2026-04-11T03:53:09.592230+00:00
Uduakobong,Uduakobong,uduakobong,given,NG,en,wikidata,Q133974794,1,1,2026-04-11T03:53:43.271847+00:00
Udunna,Udunna,udunna,given,NG,en,wikidata,Q134395449,1,1,2026-04-11T03:53:43.271847+00:00
ufoma,ufoma,ufoma,given,NG,en,wikidata,Q131143694,1,1,2026-04-11T03:53:46.972392+00:00
Ufuoma,Ufuoma,ufuoma,given,NG,en,wikidata,Q130606592,2,1,2026-04-11T03:53:09.592230+00:00
ug,ug,ug,given,UG,en,wikidata,Q1036,3,1,2026-04-11T04:02:08.869984+00:00
UGA,UGA,uga,given,NG|UG,en,wikidata,Q1036|Q22137088,3,2,2026-04-11T04:02:08.869984+00:00
Uganda,Uganda,uganda,given,UG,en,wikidata,Q1036,1,1,2026-04-11T04:02:08.869984+00:00
Ugandah,Ugandah,ugandah,given,UG,en,wikidata,Q1036,1,1,2026-04-11T04:02:08.869984+00:00
Ugezu,Ugezu,ugezu,given,NG,en,wikidata,Q124199187,1,1,2026-04-11T03:53:43.271847+00:00
Ugo,Ugo,ugo,given,NG,en,wikidata,Q104889587|Q18010581,7,4,2026-04-11T03:53:09.592230+00:00
Ugochukwu,Ugochukwu,ugochukwu,given,NG,en,wikidata,Q62595697|Q7877881,2,2,2026-04-11T03:53:09.592230+00:00
Ugonna,Ugonna,ugonna,given,NG,en,wikidata,Q130743456,1,1,2026-04-11T03:53:43.271847+00:00
Ugwu,Ugwu,ugwu,given,NG,en,wikidata,Q7877947,1,1,2026-04-11T03:53:43.271847+00:00
Uju,Uju,uju,given,NG,en,wikidata,Q113856326,6,1,2026-04-11T03:53:09.592230+00:00
Ukachukwu,Ukachukwu,ukachukwu,given,NG,en,wikidata,Q135095757,1,1,2026-04-11T03:53:43.271847+00:00
Uko,Uko,uko,given,NG,en,wikidata,Q65263865,1,1,2026-04-11T03:53:43.271847+00:00
Ukoabasi,Ukoabasi,ukoabasi,given,NG,en,wikidata,Q134387000,1,1,2026-04-11T03:53:43.271847+00:00
Ukwu,Ukwu,ukwu,given,NG,en,wikidata,Q133898201,1,1,2026-04-11T03:53:43.271847+00:00
ʿulamâ,ʿulamâ,ulama,given,GH,en,wikidata,Q189459,1,1,2026-04-11T03:54:59.788336+00:00
ulema,ulema,ulema,given,GH,en|fr,wikidata,Q189459,4,2,2026-04-11T03:54:59.788336+00:00
Ulemás,Ulemás,ulemas,given,GH,pt,wikidata,Q189459,1,1,2026-04-11T03:54:59.788336+00:00
uluma,uluma,uluma,given,GH,en,wikidata,Q189459,1,1,2026-04-11T03:54:59.788336+00:00
Ulysse,Ulysse,ulysse,given,ML|RW,en,wikidata,Q3548139,6,6,2026-04-11T04:06:17.758091+00:00
Umar,Umar,umar,given,ER|GH|NG|SN|SO|UG,en,wikidata,Q11955913|Q19817027,26,17,2026-04-11T04:05:54.878153+00:00
Ummy,Ummy,ummy,given,TZ,en,wikidata,Q30125798,1,1,2026-04-11T04:02:58.793921+00:00
Unity,Unity,unity,given,UG,en,wikidata,Q98777313,1,1,2026-04-11T04:02:08.869984+00:00
שרונה,שרונה,unknown,given,ER|ET|GH|GM|GN|KE|LR|ML|NE|NG|RW|SL|SN|SO|TZ|UG,am|ar|en|fr|ha|ig|pt|so|sw|yo,wikidata,Q1033|Q1035239|Q1036|Q105622739|Q1056391|Q106653856|Q10761018|Q107980655|Q1081491|Q108604766|Q108811633|Q1097621|Q11166731|Q113098|Q1136594|Q11481844|Q115169996|Q1158457|Q1158477|Q1158596|Q1158906|Q1159023|Q1164078|Q1164334|Q11723828|Q117864783|Q1187221|Q11955913|Q11972374|Q12173670|Q1218555|Q1221747|Q1231089|Q12344159|Q1242555|Q1249148|Q1249281|Q1272055|Q12749066|Q12806461|Q12902103|Q130563784|Q13057047|Q1328791|Q13422873|Q1362214|Q137171008|Q14038597|Q14516546|Q1457859|Q14626626|Q1472402|Q1474819|Q1517287|Q15238167|Q15285089|Q153957|Q15621289|Q15635788|Q15727905|Q15729076|Q15781299|Q1588186|Q15885954|Q15897419|Q15898089|Q16001377|Q16154105|Q16274896|Q16276444|Q16276646|Q16277266|Q16279740|Q16281654|Q16281789|Q16282634|Q16291754|Q1633889|Q1640276|Q16428906|Q16430022|Q16747395|Q1675463|Q16830272|Q16833314|Q16868223|Q170774|Q17436400|Q17501806|Q1778168|Q17862013|Q1795088|Q18001597|Q18001873|Q18002399|Q18029644|Q18064323|Q1806961|Q18175793|Q18201513|Q18216060|Q18325151|Q18328013|Q18402099|Q184303|Q18857387|Q18918119|Q189459|Q193592|Q19387479|Q19413922|Q19817027|Q19824087|Q19830613|Q19914128|Q19927903|Q19970526|Q19997450|Q20000183|Q20001032|Q20001071|Q20010298|Q20088168|Q20160527|Q20187|Q20995570|Q21086989|Q21104340|Q220546|Q22245352|Q2260734|Q22930173|Q22932822|Q22966139|Q22977313|Q23049755|Q23304025|Q23641944|Q23806099|Q2424149|Q25113809|Q2589157|Q26229713|Q26776122|Q27101961|Q27156981|Q27263189|Q275720|Q278835|Q28051048|Q28133201|Q28657224|Q28819515|Q28865131|Q29038907|Q29042890|Q29052487|Q292691|Q2929674|Q2958359|Q30090786|Q307288|Q307378|Q307578|Q308325|Q3125682|Q31362405|Q317304|Q317333|Q317465|Q317520|Q325872|Q3273004|Q3354498|Q33578|Q3357916|Q3362622|Q336392|Q3420585|Q343835|Q3480335|Q3607213|Q364753|Q37055605|Q3772615|Q38358955|Q39033826|Q39138052|Q3960161|Q403821|Q406294|Q4115492|Q4205774|Q4267021|Q42771|Q429948|Q45581|Q4665356|Q4665376|Q4665579|Q4666312|Q4677161|Q47089553|Q471788|Q47531473|Q479670|Q4830798|Q4851436|Q4925304|Q4925623|Q4925914|Q4927045|Q4927524|Q4927937|Q495635|Q4963425|Q499249|Q511390|Q53788317|Q538847|Q544124|Q56033703|Q56398191|Q56597708|Q56870624|Q577011|Q5837762|Q5878908|Q602977|Q61688013|Q61694302|Q6169840|Q6298851|Q63124171|Q632842|Q639292|Q63936415|Q66618381|Q66725058|Q67171809|Q677191|Q69336680|Q7141520|Q71601696|Q7201446|Q726249|Q728200|Q7398756|Q7908603|Q79393646|Q7996169|Q81266226|Q81332662|Q82955|Q841383|Q8853|Q892211|Q9458|Q96655045|Q97626975|Q97999172|Q98446370|Q98550124|Q98663505|Q99410043|Q99593724,2671,1265,2026-04-11T04:06:17.758091+00:00
Upendo,Upendo,upendo,given,TZ,en,wikidata,Q30093382,1,1,2026-04-11T04:02:58.793921+00:00
Urbain,Urbain,urbain,given,ER,en,wikidata,Q18611124,3,3,2026-04-11T04:05:54.878153+00:00
Urban,Urban,urban,given,UG,en,wikidata,Q15732140,3,3,2026-04-11T04:02:08.869984+00:00
Urbanus,Urbanus,urbanus,given,KE,en,wikidata,Q2705782,2,2,2026-04-11T04:00:40.796331+00:00
Uriah,Uriah,uriah,given,GH,en,wikidata,Q1400097,3,1,2026-04-11T03:54:59.788336+00:00
Đuro,Đuro,uro,given,NG,en,wikidata,Q8079900,3,1,2026-04-11T03:53:43.271847+00:00
Ursin,Ursin,ursin,given,RW,en,wikidata,Q20002035,1,1,2026-04-11T04:06:17.758091+00:00
Ursula,Ursula,ursula,given,GH,en,wikidata,Q1087262,3,1,2026-04-11T03:54:59.788336+00:00
Usama,Usama,usama,given,UG,en,wikidata,Q1331846|Q54855022,3,2,2026-04-11T04:02:08.869984+00:00
Uska,Uska,uska,given,GH|KE|NG|TZ|UG,ha,wikidata,Q1951683,5,5,2026-04-11T04:02:58.793921+00:00
Usman,Usman,usman,given,NE|NG,en,wikidata,Q20010298,9,6,2026-04-11T03:59:37.073954+00:00
Ussi,Ussi,ussi,given,TZ,en,wikidata,Q30125804,1,1,2026-04-11T04:02:58.793921+00:00
Uthman,Uthman,uthman,given,UG,en,wikidata,Q841383,4,4,2026-04-11T04:02:08.869984+00:00
Utibe,Utibe,utibe,given,NG,en,wikidata,Q136326079,1,1,2026-04-11T03:53:46.972392+00:00
Uty,Uty,uty,given,NG,en,wikidata,Q136326079,1,1,2026-04-11T03:53:46.972392+00:00
Uwem,Uwem,uwem,given,NG,en,wikidata,Q136474278,1,1,2026-04-11T03:53:43.271847+00:00
Uzo,Uzo,uzo,given,NG,en,wikidata,Q131095149,1,1,2026-04-11T03:53:43.271847+00:00
Uzodinma,Uzodinma,uzodinma,given,NG,en,wikidata,Q112957395,1,1,2026-04-11T03:53:09.592230+00:00
Uzoma,Uzoma,uzoma,given,NG,en,wikidata,Q131095149,1,1,2026-04-11T03:53:43.271847+00:00
Uzor,Uzor,uzor,given,NG,en,wikidata,Q134520675,2,1,2026-04-11T03:53:09.592230+00:00
Uzuazo,Uzuazo,uzuazo,given,NG,en,wikidata,Q130607733,1,1,2026-04-11T03:53:46.972392+00:00
Uzuazoraro,Uzuazoraro,uzuazoraro,given,NG,en,wikidata,Q130607733,1,1,2026-04-11T03:53:46.972392+00:00
Uzziel,Uzziel,uzziel,given,RW,en,wikidata,Q133277943,1,1,2026-04-11T04:06:17.758091+00:00
Vahe,Vahe,vahe,given,ET,en,wikidata,Q7908603,4,4,2026-04-11T04:03:42.547628+00:00
Vainqueur,Vainqueur,vainqueur,given,RW,en,wikidata,Q135070862,1,1,2026-04-11T04:06:17.758091+00:00
Valantine,Valantine,valantine,given,RW,en,wikidata,Q105756209,1,1,2026-04-11T04:06:17.758091+00:00
Valens,Valens,valens,given,RW,en,wikidata,Q19873425,3,3,2026-04-11T04:06:17.758091+00:00
Valentin,Valentin,valentin,given,NG,en,wikidata,Q28865131,2,2,2026-04-11T03:53:09.592230+00:00
Valentina,Valentina,valentina,given,GH,en,wikidata,Q13589249,3,3,2026-04-11T03:54:59.788336+00:00
Valentina (nome próprio),Valentina (nome próprio),valentinanomeproprio,given,GH,pt,wikidata,Q13589249,1,1,2026-04-11T03:54:59.788336+00:00
Valentina (prenome),Valentina (prenome),valentinaprenome,given,GH,pt,wikidata,Q13589249,1,1,2026-04-11T03:54:59.788336+00:00
Valentine,Valentine,valentine,given,KE|NG|RW|SL|TZ|UG,en,wikidata,Q18142088|Q28865131,31,19,2026-04-11T04:06:17.758091+00:00
Valentyn,Valentyn,valentyn,given,NG,en,wikidata,Q28865131,2,1,2026-04-11T03:53:09.592230+00:00
Valeria,Valeria,valeria,given,UG,en,wikidata,Q7385728,5,3,2026-04-11T04:02:08.869984+00:00
Valerian,Valerian,valerian,given,NG,en,wikidata,Q7911208,3,3,2026-04-11T03:53:09.592230+00:00
Valériane,Valériane,valeriane,given,SN,en,wikidata,Q75190301,1,1,2026-04-11T03:55:17.600261+00:00
Valerie,Valerie,valerie,given,GH|RW|TZ,en,wikidata,Q1068242|Q18066725,18,12,2026-04-11T04:06:17.758091+00:00
Valéry,Valéry,valery,given,GN|ML|RW,en,wikidata,Q19914325,9,9,2026-04-11T04:06:17.758091+00:00
Vanesa,Vanesa,vanesa,given,UG,en,wikidata,Q12805245,1,1,2026-04-11T04:02:08.869984+00:00
Vanessa,Vanessa,vanessa,given,ER|GH|KE|NG|RW|UG,en,wikidata,Q951694,30,18,2026-04-11T04:06:17.758091+00:00
Vasant,Vasant,vasant,given,TZ,en,wikidata,Q1553341,3,3,2026-04-11T04:02:58.793921+00:00
Vedastus,Vedastus,vedastus,given,TZ,en,wikidata,Q30125820,1,1,2026-04-11T04:02:58.793921+00:00
Veneranda,Veneranda,veneranda,given,RW,en,wikidata,Q4009527,3,1,2026-04-11T04:06:17.758091+00:00
Venita,Venita,venita,given,NG,en,wikidata,Q55715662,2,1,2026-04-11T03:53:09.592230+00:00
Venny,Venny,venny,given,UG,en,wikidata,Q136734754,1,1,2026-04-11T04:02:08.869984+00:00
Vera,Vera,vera,given,GH|KE|NG,en,wikidata,Q659189,15,9,2026-04-11T04:00:40.796331+00:00
Verdiana,Verdiana,verdiana,given,TZ,en,wikidata,Q4009921,3,3,2026-04-11T04:02:58.793921+00:00
Veronica,Veronica,veronica,given,GH|KE|NG|TZ|UG,en,wikidata,Q20020,25,15,2026-04-11T04:02:58.793921+00:00
Veronika,Veronika,veronika,given,GH|KE,en,wikidata,Q63124171,2,2,2026-04-11T04:00:40.796331+00:00
Vershima,Vershima,vershima,given,NG,en,wikidata,Q118434306,3,1,2026-04-11T03:53:09.592230+00:00
Vesta,Vesta,vesta,given,GH,en,wikidata,Q25114526,1,1,2026-04-11T03:54:59.788336+00:00
Vianney,Vianney,vianney,given,RW,en,wikidata,Q26933316,3,1,2026-04-11T04:06:17.758091+00:00
Vic,Vic,vic,given,KE,en,wikidata,Q16282445,5,3,2026-04-11T04:00:40.796331+00:00
Vicent,Vicent,vicent,given,TZ|UG,en,wikidata,Q18402209,6,6,2026-04-11T04:02:58.793921+00:00
Vickie,Vickie,vickie,given,SL,en,wikidata,Q20898967,5,3,2026-04-11T03:55:59.997221+00:00
Vickrum,Vickrum,vickrum,given,ET,en,wikidata,Q2524189,1,1,2026-04-11T04:03:42.547628+00:00
Vicky,Vicky,vicky,given,GH|GM|TZ|UG,en,wikidata,Q19830586,20,12,2026-04-11T04:02:58.793921+00:00
Victoire,Victoire,victoire,given,RW,en,wikidata,Q18328183,3,3,2026-04-11T04:06:17.758091+00:00
Victor,Victor,victor,given,GH|GN|KE|LR|ML|NG|SL|SN|TZ|UG,en,wikidata,Q539581,11,10,2026-04-11T04:02:58.793921+00:00
Victoria,Victoria,victoria,given,GH|GM|KE|LR|NG|SL|TZ|UG,en,wikidata,Q590893,9,8,2026-04-11T04:02:58.793921+00:00
Victorien,Victorien,victorien,given,NE,en,wikidata,Q20746681,3,3,2026-04-11T03:59:37.073954+00:00
Victorine,Victorine,victorine,given,ML|SN,en,wikidata,Q20202366,6,6,2026-04-11T03:58:36.032569+00:00
Victory,Victory,victory,given,GH|NG,en,wikidata,Q25461275|Q71168244,2,2,2026-04-11T03:54:59.788336+00:00
